parameter_shortname,parameter_name
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
216,Copper : Dry Wt
220,Silver : Dry Wt
220,Silver : Dry Wt
220,Silver : Dry Wt
234,Beryllium : Dry Wt
234,Beryllium : Dry Wt
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
235,"Magnesium, Dissolved"
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
237,Magnesium
238,Magnesium : Dry Wt
238,Magnesium : Dry Wt
238,Magnesium : Dry Wt
238,Magnesium : Dry Wt
238,Magnesium : Dry Wt
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
239,"Calcium, Dissolved"
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
241,Calcium
242,Calcium : Dry Wt
242,Calcium : Dry Wt
242,Calcium : Dry Wt
242,Calcium : Dry Wt
242,Calcium : Dry Wt
242,Calcium : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
246,Zinc : Dry Wt
250,Strontium : Dry Wt
250,Strontium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
254,Cadmium : Dry Wt
258,Barium : Dry Wt
258,Barium : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
270,Mercury : Dry Wt
284,Boron : Dry Wt
284,Boron : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
288,Aluminium : Dry Wt
292,Thallium : Dry Wt
292,Thallium : Dry Wt
292,Thallium : Dry Wt
292,Thallium : Dry Wt
292,Thallium : Dry Wt
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
301,"Carbon, Organic, Dissolved as C :- {DOC}"
317,Titanium : Dry Wt
317,Titanium : Dry Wt
325,Tin : Dry Wt
325,Tin : Dry Wt
325,Tin : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
329,Lead : Dry Wt
346,"Phosphorus, Dissolved"
346,"Phosphorus, Dissolved"
346,"Phosphorus, Dissolved"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
348,"Phosphorus, Total as P"
349,Phosphorus : Dry Wt as P
349,Phosphorus : Dry Wt as P
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
353,Vanadium : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
357,Arsenic : Dry Wt
361,Antimony : Dry Wt
361,Antimony : Dry Wt
361,Antimony : Dry Wt
361,Antimony : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
376,Chromium : Dry Wt
380,Selenium : Dry Wt
380,Selenium : Dry Wt
380,Selenium : Dry Wt
380,Selenium : Dry Wt
380,Selenium : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
404,Manganese : Dry Wt
421,Iron
421,Iron
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
422,Iron : Dry Wt
426,Cobalt : Dry Wt
426,Cobalt : Dry Wt
426,Cobalt : Dry Wt
426,Cobalt : Dry Wt
426,Cobalt : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
430,Nickel : Dry Wt
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
461,"Detergents, Anionic"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
462,"Detergents, Cationic - unspecified"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
463,"Detergents, Non-ionic"
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
483,Aldrin
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
484,Aldrin : Dry Wt
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
487,HCH -alpha
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
488,HCH -alpha : Dry Wt
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
491,HCH -beta
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
492,HCH -beta : Dry Wt
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
495,HCH -delta
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
496,HCH -delta : Dry Wt
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
499,HCH -gamma :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
500,HCH -gamma : Dry Wt :- {Lindane}
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
503,Chlorfenvinphos
504,Chlorfenvinphos : Dry Wt
504,Chlorfenvinphos : Dry Wt
504,Chlorfenvinphos : Dry Wt
504,Chlorfenvinphos : Dry Wt
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
507,Dichlorvos
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
511,Dieldrin
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
512,Dieldrin : Dry Wt
524,Eulan : Dry Wt
524,Eulan : Dry Wt
524,Eulan : Dry Wt
524,Eulan : Dry Wt
524,Eulan : Dry Wt
524,Eulan : Dry Wt
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
527,Heptachlor
531,Heptachlor epoxide
531,Heptachlor epoxide
531,Heptachlor epoxide
531,Heptachlor epoxide
531,Heptachlor epoxide
531,Heptachlor epoxide
531,Heptachlor epoxide
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
535,Malathion
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
539,DDT -op
540,DDT -op : Dry Wt
540,DDT -op : Dry Wt
540,DDT -op : Dry Wt
540,DDT -op : Dry Wt
540,DDT -op : Dry Wt
540,DDT -op : Dry Wt
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
543,Parathion-ethyl :- {Parathion}
547,Phorate
547,Phorate
547,Phorate
547,Phorate
547,Phorate
547,Phorate
547,Phorate
547,Phorate
547,Phorate
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
551,DDE -pp
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
552,DDE -pp : Dry Wt
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
555,DDT -pp
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
556,DDT -pp : Dry Wt
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
559,TDE -pp
560,TDE -pp : Dry Wt
560,TDE -pp : Dry Wt
560,TDE -pp : Dry Wt
560,TDE -pp : Dry Wt
560,TDE -pp : Dry Wt
560,TDE -pp : Dry Wt
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
562,Endrin
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
568,Endrin : Dry Wt
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
569,Endosulfan A
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
570,Endosulfan B
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
573,TDE -op
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
576,Hexachlorobenzene
577,cis-Chlordane
577,cis-Chlordane
577,cis-Chlordane
577,cis-Chlordane
578,trans-Chlordane
578,trans-Chlordane
578,trans-Chlordane
578,trans-Chlordane
578,trans-Chlordane
579,Methoxychlor
579,Methoxychlor
579,Methoxychlor
579,Methoxychlor
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
581,DDE -op
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
603,Benzo(a)Anthracene : Dry Wt
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
612,Oil : Total Mineral
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
664,"Oil and Grease, Visible : Present/Not found (1/0)"
